scenario,operation,second,latency_ms,ok
none,product page,14.030,2.705,true
none,order history,14.040,1.968,true
none,order history,14.050,1.019,true
none,product page,14.060,4.999,true
none,order history,14.070,1.630,true
none,product page,14.080,2.044,true
none,checkout,14.090,27.138,true
none,product page,14.100,2.536,true
none,checkout,14.110,19.803,true
none,product page,14.120,1.908,true
none,product page,14.130,1.653,true
none,product page,14.140,2.369,true
none,product page,14.150,1.628,true
none,product page,14.160,2.293,true
none,product page,14.170,0.961,true
none,order history,14.180,-0.106,true
none,product page,14.190,0.901,true
none,product page,14.200,1.135,true
none,product page,14.210,1.245,true
none,product page,14.220,2.228,true
none,product page,14.230,1.272,true
none,product page,14.240,1.312,true
none,product page,14.250,0.958,true
none,product page,14.260,0.416,true
none,product page,14.270,0.377,true
none,product page,14.280,0.370,true
none,product page,14.290,1.049,true
none,product page,14.300,1.421,true
none,product page,14.310,0.858,true
none,product page,14.320,0.815,true
none,product page,14.330,1.511,true
none,order history,14.340,1.293,true
none,product page,14.350,1.947,true
none,product page,14.360,0.905,true
none,product page,14.370,0.685,true
none,product page,14.380,0.501,true
none,product page,14.390,1.040,true
none,order history,14.400,1.683,true
none,product page,14.410,1.647,true
none,product page,14.420,2.092,true
none,product page,14.430,0.004,true
none,product page,14.440,0.730,true
none,product page,14.450,1.011,true
none,checkout,14.460,20.829,true
none,product page,14.470,0.488,true
none,product page,14.480,1.070,true
none,order history,14.490,1.480,true
none,order history,14.500,0.703,true
none,product page,14.510,2.333,true
none,product page,14.520,1.461,true
none,checkout,14.530,15.422,true
none,product page,14.540,0.454,true
none,checkout,14.550,16.349,true
none,product page,14.560,1.132,true
none,checkout,14.570,16.747,true
none,product page,14.580,1.291,true
none,product page,14.590,1.294,true
none,product page,14.600,1.651,true
none,product page,14.610,0.678,true
none,product page,14.620,0.378,true
none,product page,14.630,0.443,true
none,product page,14.640,0.965,true
none,product page,14.650,1.211,true
none,order history,14.660,1.442,true
none,order history,14.670,0.944,true
none,checkout,14.680,19.227,true
none,product page,14.690,1.329,true
none,order history,14.700,0.802,true
none,order history,14.710,-0.011,true
none,product page,14.720,0.931,true
none,checkout,14.730,14.109,true
none,order history,14.740,0.945,true
none,order history,14.750,0.889,true
none,product page,14.760,1.536,true
none,order history,14.770,0.620,true
none,product page,14.780,2.903,true
none,product page,14.790,0.501,true
none,product page,14.800,0.469,true
none,checkout,14.810,16.849,true
none,order history,14.820,0.460,true
none,product page,14.830,1.137,true
none,product page,14.840,0.645,true
none,order history,14.850,0.978,true
none,product page,14.860,1.268,true
none,product page,14.870,1.516,true
none,product page,14.880,1.065,true
none,product page,14.890,1.797,true
none,product page,14.900,0.218,true
none,order history,14.910,-0.119,true
none,product page,14.920,0.677,true
none,product page,14.930,0.553,true
none,product page,14.940,2.095,true
none,checkout,14.950,14.714,true
none,product page,14.960,1.483,true
none,product page,14.970,0.861,true
none,order history,14.980,1.035,true
none,product page,14.990,2.151,true
none,product page,15.000,1.736,true
none,product page,15.010,1.004,true
none,product page,15.020,0.455,true
none,product page,15.030,0.419,true
none,order history,15.040,0.529,true
none,order history,15.050,0.789,true
none,product page,15.060,0.874,true
none,order history,15.070,0.988,true
none,order history,15.080,1.769,true
none,order history,15.090,0.700,true
none,product page,15.100,0.677,true
none,product page,15.110,0.862,true
none,checkout,15.120,14.417,true
none,product page,15.130,1.923,true
none,product page,15.140,1.527,true
none,product page,15.150,1.302,true
none,order history,15.160,0.963,true
none,product page,15.170,1.008,true
none,product page,15.180,1.831,true
none,product page,15.190,0.804,true
none,product page,15.200,2.990,true
none,product page,15.210,0.981,true
none,product page,15.220,1.132,true
none,order history,15.230,1.173,true
none,product page,15.240,0.929,true
none,product page,15.250,2.135,true
none,product page,15.260,2.078,true
none,product page,15.270,1.512,true
none,product page,15.280,1.372,true
none,checkout,15.290,12.413,true
none,product page,15.300,0.526,true
none,checkout,15.310,14.856,true
none,order history,15.320,0.919,true
none,product page,15.330,0.942,true
none,order history,15.340,0.611,true
none,product page,15.350,1.827,true
none,product page,15.360,1.699,true
none,product page,15.370,0.231,true
none,product page,15.380,0.575,true
none,product page,15.390,0.586,true
none,product page,15.400,0.449,true
none,order history,15.410,-0.037,true
none,product page,15.420,0.806,true
none,product page,15.430,1.398,true
none,order history,15.440,1.297,true
none,order history,15.450,1.367,true
none,product page,15.460,1.590,true
none,checkout,15.470,13.242,true
none,order history,15.480,0.448,true
none,product page,15.490,0.817,true
none,product page,15.500,0.808,true
none,checkout,15.510,12.414,true
none,product page,15.520,1.179,true
none,product page,15.530,1.206,true
none,checkout,15.540,14.281,true
none,product page,15.550,1.542,true
none,product page,15.560,1.318,true
none,order history,15.570,-0.442,true
none,product page,15.580,0.779,true
none,product page,15.590,0.163,true
none,checkout,15.600,12.750,true
none,product page,15.610,0.719,true
none,product page,15.620,1.470,true
none,product page,15.630,0.737,true
none,product page,15.640,1.059,true
none,product page,15.650,1.927,true
none,order history,15.660,1.287,true
none,product page,15.670,0.879,true
none,product page,15.680,0.804,true
none,product page,15.690,1.434,true
none,checkout,15.700,13.023,true
none,order history,15.710,0.832,true
none,order history,15.720,0.572,true
none,product page,15.730,1.292,true
none,product page,15.740,1.181,true
none,product page,15.750,1.139,true
none,product page,15.760,1.954,true
none,product page,15.770,0.224,true
none,product page,15.780,0.299,true
none,checkout,15.790,13.942,true
none,order history,15.800,0.686,true
none,product page,15.810,1.381,true
none,product page,15.820,0.999,true
none,order history,15.830,0.902,true
none,product page,15.840,1.744,true
none,product page,15.850,1.122,true
none,order history,15.860,0.886,true
none,product page,15.870,1.219,true
none,product page,15.880,-0.160,true
none,product page,15.890,1.510,true
none,product page,15.900,0.625,true
none,product page,15.910,0.818,true
none,product page,15.920,1.730,true
none,order history,15.930,0.850,true
none,product page,15.940,1.378,true
none,order history,15.950,0.513,true
none,product page,15.960,1.541,true
none,product page,15.970,0.954,true
none,product page,15.980,1.478,true
none,product page,15.990,1.336,true
none,checkout,16.000,13.687,true
none,product page,16.010,0.882,true
none,product page,16.020,3.580,true
none,order history,16.030,2.218,true
none,product page,16.040,1.485,true
none,product page,16.050,2.211,true
none,product page,16.060,2.775,true
none,product page,16.070,1.872,true
none,product page,16.080,1.955,true
none,order history,16.090,1.246,true
none,product page,16.100,3.917,true
none,product page,16.110,1.794,true
none,product page,16.120,1.506,true
none,product page,16.130,2.119,true
none,product page,16.140,2.039,true
none,order history,16.150,1.035,true
none,product page,16.160,3.182,true
none,product page,16.170,2.003,true
none,product page,16.180,1.999,true
none,checkout,16.190,17.005,true
none,product page,16.200,0.741,true
none,product page,16.210,1.553,true
none,product page,16.220,0.318,true
none,order history,16.230,0.811,true
none,product page,16.240,0.418,true
none,product page,16.250,0.828,true
none,product page,16.260,1.336,true
none,product page,16.270,1.233,true
none,order history,16.280,0.660,true
none,product page,16.290,0.978,true
none,product page,16.300,0.051,true
none,product page,16.310,1.342,true
none,product page,16.320,1.376,true
none,product page,16.330,1.595,true
none,product page,16.340,1.762,true
none,product page,16.350,1.375,true
none,product page,16.360,1.451,true
none,order history,16.370,1.157,true
none,product page,16.380,-0.217,true
none,product page,16.390,0.274,true
none,product page,16.400,0.336,true
none,product page,16.410,0.703,true
none,product page,16.420,0.502,true
none,checkout,16.430,14.284,true
none,product page,16.440,1.462,true
none,order history,16.450,1.099,true
none,product page,16.460,1.887,true
none,product page,16.470,0.855,true
none,checkout,16.480,13.125,true
none,product page,16.490,0.726,true
none,product page,16.500,0.555,true
none,order history,16.510,0.447,true
none,product page,16.520,0.923,true
none,order history,16.530,0.944,true
none,product page,16.540,1.489,true
none,product page,16.550,1.186,true
none,checkout,16.560,14.514,true
none,checkout,16.570,13.977,true
none,product page,16.580,0.817,true
none,product page,16.590,0.066,true
none,product page,16.600,0.974,true
none,order history,16.610,0.657,true
none,product page,16.620,0.817,true
none,product page,16.630,1.146,true
none,order history,16.640,0.932,true
none,product page,16.650,2.002,true
none,product page,16.660,1.005,true
none,order history,16.670,0.818,true
none,product page,16.680,0.639,true
none,product page,16.690,2.955,true
none,order history,16.700,0.797,true
none,product page,16.710,1.184,true
none,product page,16.720,1.334,true
none,checkout,16.730,14.980,true
none,product page,16.740,0.854,true
none,product page,16.750,1.548,true
none,product page,16.760,0.916,true
none,order history,16.770,0.971,true
none,order history,16.780,0.983,true
none,product page,16.790,1.344,true
none,product page,16.800,1.639,true
none,order history,16.810,0.259,true
none,order history,16.820,0.010,true
none,product page,16.830,1.671,true
none,order history,16.840,0.775,true
none,order history,16.850,0.833,true
none,checkout,16.860,13.650,true
none,product page,16.870,1.236,true
none,product page,16.880,1.552,true
none,order history,16.890,1.688,true
none,product page,16.900,0.555,true
none,product page,16.910,0.564,true
none,order history,16.920,0.362,true
none,product page,16.930,0.733,true
none,order history,16.940,0.551,true
none,order history,16.950,1.222,true
none,product page,16.960,1.631,true
none,product page,16.970,2.129,true
none,product page,16.980,2.155,true
none,product page,16.990,2.195,true
none,order history,17.000,0.526,true
none,product page,17.010,0.698,true
none,product page,17.020,0.633,true
none,product page,17.030,0.770,true
none,product page,17.040,1.105,true
none,product page,17.050,1.069,true
none,checkout,17.060,14.598,true
none,product page,17.070,1.109,true
none,checkout,17.080,13.002,true
none,product page,17.090,1.623,true
none,product page,17.100,0.473,true
none,product page,17.110,0.214,true
none,product page,17.120,1.025,true
none,order history,17.130,0.594,true
none,order history,17.140,0.491,true
none,product page,17.150,2.682,true
none,product page,17.160,1.190,true
none,product page,17.170,1.774,true
none,checkout,17.180,13.055,true
none,product page,17.190,0.740,true
none,product page,17.200,0.309,true
none,product page,17.210,0.868,true
none,order history,17.220,1.235,true
none,product page,17.230,0.837,true
none,order history,17.240,0.993,true
none,product page,17.250,0.955,true
none,product page,17.260,1.062,true
none,product page,17.270,1.157,true
none,product page,17.280,-0.376,true
none,order history,17.290,-0.094,true
none,order history,17.300,0.564,true
none,product page,17.310,1.304,true
none,product page,17.320,0.571,true
none,product page,17.330,0.737,true
none,order history,17.340,1.218,true
none,product page,17.350,1.368,true
none,order history,17.360,1.178,true
none,product page,17.370,1.284,true
none,product page,17.380,0.729,true
none,order history,17.390,0.954,true
none,product page,17.400,0.356,true
none,product page,17.410,7.441,true
none,order history,17.420,1.257,true
none,product page,17.430,0.748,true
none,order history,17.440,1.199,true
none,order history,17.450,0.914,true
none,product page,17.460,1.145,true
none,product page,17.470,1.441,true
none,product page,17.480,-0.553,true
none,product page,17.490,2.310,true
none,product page,17.500,0.589,true
none,product page,17.510,0.921,true
none,product page,17.520,5.086,true
none,product page,17.530,1.482,true
none,product page,17.540,1.219,true
none,product page,17.550,2.179,true
none,product page,17.560,1.685,true
none,product page,17.570,1.048,true
none,product page,17.580,0.864,true
none,checkout,17.590,23.291,true
none,product page,17.600,1.779,true
none,product page,17.610,0.648,true
none,product page,17.620,1.399,true
none,product page,17.630,1.916,true
none,product page,17.640,1.266,true
none,product page,17.650,1.635,true
