scenario,operation,second,latency_ms,ok
duckdb,product page,33.610,1.664,true
duckdb,product page,33.620,1.383,true
duckdb,product page,33.630,1.394,true
duckdb,product page,33.640,4.527,true
duckdb,checkout,33.650,16.426,true
duckdb,order history,33.660,0.185,true
duckdb,product page,33.670,1.378,true
duckdb,product page,33.680,1.669,true
duckdb,product page,33.690,1.741,true
duckdb,product page,33.700,1.837,true
duckdb,product page,33.710,1.580,true
duckdb,product page,33.720,3.655,true
duckdb,product page,33.730,3.313,true
duckdb,product page,33.740,3.335,true
duckdb,product page,33.750,2.305,true
duckdb,product page,33.760,2.748,true
duckdb,product page,33.770,2.658,true
duckdb,product page,33.780,0.778,true
duckdb,product page,33.790,2.282,true
duckdb,order history,33.800,2.307,true
duckdb,product page,33.810,2.446,true
duckdb,product page,33.820,1.710,true
duckdb,order history,33.830,0.953,true
duckdb,product page,33.840,2.471,true
duckdb,product page,33.850,2.520,true
duckdb,product page,33.860,2.621,true
duckdb,product page,33.870,4.226,true
duckdb,order history,33.880,0.837,true
duckdb,product page,33.890,1.722,true
duckdb,product page,33.900,0.694,true
duckdb,order history,33.910,0.174,true
duckdb,checkout,33.920,22.919,true
duckdb,order history,33.930,0.524,true
duckdb,product page,33.940,1.669,true
duckdb,product page,33.950,1.899,true
duckdb,product page,33.960,0.703,true
duckdb,product page,33.970,1.015,true
duckdb,product page,33.980,1.186,true
duckdb,product page,33.990,2.482,true
duckdb,product page,34.000,1.662,true
duckdb,product page,34.010,3.106,true
duckdb,product page,34.020,1.216,true
duckdb,product page,34.030,1.735,true
duckdb,product page,34.040,1.616,true
duckdb,checkout,34.050,16.036,true
duckdb,checkout,34.060,13.375,true
duckdb,product page,34.070,1.357,true
duckdb,product page,34.080,2.128,true
duckdb,product page,34.090,1.480,true
duckdb,checkout,34.100,16.203,true
duckdb,product page,34.110,1.553,true
duckdb,product page,34.120,1.801,true
duckdb,product page,34.130,1.084,true
duckdb,product page,34.140,1.254,true
duckdb,product page,34.150,1.479,true
duckdb,product page,34.160,1.649,true
duckdb,product page,34.170,1.802,true
duckdb,product page,34.180,4.336,true
duckdb,product page,34.190,1.161,true
duckdb,product page,34.200,1.545,true
duckdb,order history,34.210,0.596,true
duckdb,order history,34.220,1.014,true
duckdb,product page,34.230,0.998,true
duckdb,product page,34.240,1.083,true
duckdb,product page,34.250,1.434,true
duckdb,product page,34.260,1.618,true
duckdb,order history,34.270,0.718,true
duckdb,order history,34.280,0.057,true
duckdb,product page,34.290,0.980,true
duckdb,checkout,34.300,24.203,true
duckdb,product page,34.310,1.360,true
duckdb,product page,34.320,1.690,true
duckdb,product page,34.330,1.738,true
duckdb,product page,34.340,0.897,true
duckdb,product page,34.350,2.903,true
duckdb,product page,34.360,1.411,true
duckdb,product page,34.370,1.310,true
duckdb,order history,34.380,0.886,true
duckdb,product page,34.390,1.860,true
duckdb,order history,34.400,0.174,true
duckdb,product page,34.410,2.863,true
duckdb,order history,34.420,1.108,true
duckdb,order history,34.430,2.303,true
duckdb,product page,34.440,1.484,true
duckdb,product page,34.450,2.009,true
duckdb,product page,34.460,2.440,true
duckdb,product page,34.470,0.747,true
duckdb,product page,34.480,1.301,true
duckdb,order history,34.490,0.534,true
duckdb,product page,34.500,1.585,true
duckdb,checkout,34.510,15.656,true
duckdb,checkout,34.520,13.244,true
duckdb,product page,34.530,2.284,true
duckdb,product page,34.540,2.201,true
duckdb,product page,34.550,2.087,true
duckdb,product page,34.560,1.687,true
duckdb,product page,34.570,1.978,true
duckdb,order history,34.580,1.600,true
duckdb,order history,34.590,1.864,true
duckdb,checkout,34.600,16.861,true
duckdb,product page,34.610,2.398,true
duckdb,product page,34.620,2.512,true
duckdb,order history,34.630,1.062,true
duckdb,order history,34.640,1.528,true
duckdb,product page,34.650,3.952,true
duckdb,product page,34.660,3.321,true
duckdb,product page,34.670,3.419,true
duckdb,product page,34.680,1.777,true
duckdb,product page,34.690,1.006,true
duckdb,product page,34.700,2.635,true
duckdb,order history,34.710,1.010,true
duckdb,order history,34.720,1.145,true
duckdb,product page,34.730,1.541,true
duckdb,order history,34.740,9.551,true
duckdb,order history,34.750,0.325,true
duckdb,product page,34.760,1.464,true
duckdb,product page,34.770,1.807,true
duckdb,product page,34.780,2.295,true
duckdb,product page,34.790,1.667,true
duckdb,product page,34.800,9.920,true
duckdb,order history,34.810,0.966,true
duckdb,order history,34.820,2.654,true
duckdb,product page,34.830,1.468,true
duckdb,product page,34.840,1.243,true
duckdb,product page,34.850,1.732,true
duckdb,product page,34.860,6.846,true
duckdb,product page,34.870,3.251,true
duckdb,product page,34.880,0.400,true
duckdb,checkout,34.890,16.493,true
duckdb,product page,34.900,2.261,true
duckdb,product page,34.910,1.845,true
duckdb,product page,34.920,2.091,true
duckdb,order history,34.930,0.982,true
duckdb,order history,34.940,1.016,true
duckdb,product page,34.950,1.200,true
duckdb,checkout,34.960,13.267,true
duckdb,checkout,34.970,16.876,true
duckdb,product page,34.980,1.097,true
duckdb,product page,34.990,1.158,true
duckdb,order history,35.000,0.595,true
duckdb,product page,35.010,1.622,true
duckdb,checkout,35.020,0.431,true
duckdb,order history,35.030,0.260,true
duckdb,order history,35.040,0.532,true
duckdb,order history,35.050,0.897,true
duckdb,product page,35.060,0.921,true
duckdb,product page,35.070,1.289,true
duckdb,product page,35.080,1.360,true
duckdb,order history,35.090,4.822,true
duckdb,product page,35.100,3.951,true
duckdb,product page,35.110,2.425,true
duckdb,checkout,35.120,25.218,true
duckdb,order history,35.130,1.391,true
duckdb,checkout,35.140,22.962,true
duckdb,product page,35.150,1.425,true
duckdb,checkout,35.160,23.189,true
duckdb,order history,35.170,1.450,true
duckdb,product page,35.180,3.152,true
duckdb,checkout,35.190,15.572,true
duckdb,checkout,35.200,24.003,true
duckdb,checkout,35.210,22.458,true
duckdb,product page,35.220,1.397,true
duckdb,product page,35.230,1.288,true
duckdb,product page,35.240,1.502,true
duckdb,product page,35.250,1.591,true
duckdb,product page,35.260,-0.155,true
duckdb,product page,35.270,1.142,true
duckdb,order history,35.280,1.547,true
duckdb,order history,35.290,1.892,true
duckdb,product page,35.300,1.956,true
duckdb,product page,35.310,1.667,true
duckdb,product page,35.320,0.276,true
duckdb,product page,35.330,3.921,true
duckdb,product page,35.340,1.057,true
duckdb,order history,35.350,1.229,true
duckdb,order history,35.360,4.546,true
duckdb,product page,35.370,5.423,true
duckdb,product page,35.380,2.349,true
duckdb,product page,35.390,3.068,true
duckdb,order history,35.400,1.154,true
duckdb,product page,35.410,2.486,true
duckdb,product page,35.420,0.474,true
duckdb,product page,35.430,2.526,true
duckdb,order history,35.440,1.666,true
duckdb,product page,35.450,2.408,true
duckdb,product page,35.460,2.286,true
duckdb,product page,35.470,2.228,true
duckdb,order history,35.480,1.941,true
duckdb,product page,35.490,1.087,true
duckdb,product page,35.500,1.050,true
duckdb,product page,35.510,1.310,true
duckdb,product page,35.520,1.549,true
duckdb,product page,35.530,1.675,true
duckdb,product page,35.540,0.895,true
duckdb,product page,35.550,1.037,true
duckdb,product page,35.560,1.186,true
duckdb,order history,35.570,0.516,true
duckdb,product page,35.580,1.565,true
duckdb,order history,35.590,0.046,true
duckdb,product page,35.600,0.921,true
duckdb,checkout,35.610,15.401,true
duckdb,product page,35.620,1.637,true
duckdb,order history,35.630,0.672,true
duckdb,product page,35.640,1.830,true
duckdb,product page,35.650,0.973,true
duckdb,product page,35.660,1.248,true
duckdb,order history,35.670,0.676,true
duckdb,order history,35.680,1.006,true
duckdb,order history,35.690,0.182,true
duckdb,product page,35.700,3.789,true
duckdb,product page,35.710,1.709,true
duckdb,order history,35.720,1.183,true
duckdb,product page,35.730,1.544,true
duckdb,product page,35.740,3.396,true
duckdb,product page,35.750,1.115,true
duckdb,order history,35.760,0.536,true
duckdb,product page,35.770,1.327,true
duckdb,order history,35.780,1.003,true
duckdb,product page,35.790,1.044,true
duckdb,checkout,35.800,13.206,true
duckdb,product page,35.810,2.191,true
duckdb,product page,35.820,1.064,true
duckdb,product page,35.830,1.373,true
duckdb,product page,35.840,1.761,true
duckdb,order history,35.850,0.743,true
duckdb,order history,35.860,0.636,true
duckdb,product page,35.870,1.810,true
duckdb,product page,35.880,1.138,true
duckdb,product page,35.890,1.438,true
duckdb,order history,35.900,1.474,true
duckdb,product page,35.910,1.216,true
duckdb,product page,35.920,1.634,true
duckdb,checkout,35.930,15.315,true
duckdb,product page,35.940,1.338,true
duckdb,product page,35.950,1.699,true
duckdb,product page,35.960,2.063,true
duckdb,product page,35.970,1.752,true
duckdb,product page,35.980,1.202,true
duckdb,product page,35.990,2.233,true
duckdb,product page,36.000,2.164,true
duckdb,product page,36.010,1.241,true
duckdb,product page,36.020,1.629,true
duckdb,product page,36.030,1.773,true
duckdb,checkout,36.040,14.370,true
duckdb,product page,36.050,2.393,true
duckdb,product page,36.060,1.056,true
duckdb,order history,36.070,0.765,true
duckdb,product page,36.080,2.773,true
duckdb,product page,36.090,1.801,true
duckdb,product page,36.100,1.769,true
duckdb,order history,36.110,0.481,true
duckdb,product page,36.120,1.775,true
duckdb,order history,36.130,2.925,true
duckdb,product page,36.140,3.747,true
duckdb,product page,36.150,3.259,true
duckdb,product page,36.160,2.514,true
duckdb,product page,36.170,0.961,true
duckdb,product page,36.180,2.673,true
duckdb,product page,36.190,2.042,true
duckdb,product page,36.200,2.968,true
duckdb,product page,36.210,1.944,true
duckdb,product page,36.220,2.863,true
duckdb,product page,36.230,1.851,true
duckdb,product page,36.240,1.940,true
duckdb,product page,36.250,2.394,true
duckdb,order history,36.260,1.010,true
duckdb,product page,36.270,2.800,true
duckdb,checkout,36.280,17.080,true
duckdb,product page,36.290,0.588,true
duckdb,order history,36.300,1.211,true
duckdb,product page,36.310,1.901,true
duckdb,product page,36.320,1.650,true
duckdb,order history,36.330,1.160,true
duckdb,product page,36.340,2.058,true
duckdb,order history,36.350,11.855,true
duckdb,order history,36.360,4.204,true
duckdb,product page,36.370,4.447,true
duckdb,product page,36.380,2.244,true
duckdb,product page,36.390,2.418,true
duckdb,product page,36.400,3.847,true
duckdb,order history,36.410,1.928,true
duckdb,product page,36.420,1.616,true
duckdb,order history,36.430,0.983,true
duckdb,order history,36.440,4.501,true
duckdb,checkout,36.450,16.724,true
duckdb,product page,36.460,1.945,true
duckdb,product page,36.470,1.307,true
duckdb,product page,36.480,1.864,true
duckdb,product page,36.490,1.473,true
duckdb,product page,36.500,2.149,true
duckdb,product page,36.510,1.232,true
duckdb,product page,36.520,1.473,true
duckdb,order history,36.530,0.719,true
duckdb,product page,36.540,2.338,true
duckdb,product page,36.550,2.768,true
duckdb,checkout,36.560,15.539,true
duckdb,checkout,36.570,17.750,true
duckdb,product page,36.580,2.553,true
duckdb,product page,36.590,3.522,true
duckdb,product page,36.600,1.329,true
duckdb,product page,36.610,1.653,true
duckdb,product page,36.620,2.793,true
duckdb,order history,36.630,0.317,true
duckdb,order history,36.640,3.216,true
duckdb,product page,36.650,1.834,true
duckdb,order history,36.660,3.088,true
duckdb,product page,36.670,0.924,true
duckdb,product page,36.680,1.034,true
duckdb,product page,36.690,1.224,true
duckdb,order history,36.700,0.897,true
duckdb,product page,36.710,1.805,true
duckdb,order history,36.720,0.297,true
duckdb,product page,36.730,1.436,true
duckdb,checkout,36.740,40.485,true
duckdb,product page,36.750,2.771,true
duckdb,product page,36.760,0.719,true
duckdb,product page,36.770,1.225,true
duckdb,product page,36.780,1.409,true
duckdb,product page,36.790,1.370,true
duckdb,order history,36.800,0.655,true
duckdb,product page,36.810,0.942,true
duckdb,checkout,36.820,12.798,true
duckdb,product page,36.830,1.235,true
duckdb,order history,36.840,0.474,true
duckdb,product page,36.850,1.925,true
duckdb,product page,36.860,1.221,true
duckdb,product page,36.870,1.190,true
duckdb,order history,36.880,0.548,true
duckdb,product page,36.890,4.617,true
duckdb,product page,36.900,1.906,true
duckdb,product page,36.910,3.740,true
duckdb,checkout,36.920,20.050,true
duckdb,product page,36.930,2.003,true
duckdb,product page,36.940,1.289,true
duckdb,product page,36.950,1.321,true
duckdb,product page,36.960,4.525,true
duckdb,product page,36.970,2.959,true
duckdb,product page,36.980,4.554,true
duckdb,product page,36.990,3.626,true
duckdb,product page,37.000,1.188,true
duckdb,product page,37.010,3.317,true
duckdb,order history,37.020,2.066,true
duckdb,product page,37.030,3.164,true
duckdb,product page,37.040,2.310,true
duckdb,product page,37.050,3.036,true
duckdb,product page,37.060,2.074,true
duckdb,product page,37.070,1.901,true
duckdb,order history,37.080,1.867,true
duckdb,product page,37.090,2.954,true
duckdb,checkout,37.100,17.554,true
duckdb,order history,37.110,0.539,true
duckdb,product page,37.120,2.333,true
duckdb,product page,37.130,1.844,true
duckdb,product page,37.140,2.305,true
duckdb,checkout,37.150,16.236,true
duckdb,product page,37.160,1.046,true
duckdb,product page,37.170,1.300,true
duckdb,checkout,37.180,12.694,true
duckdb,checkout,37.190,17.909,true
duckdb,checkout,37.200,15.002,true
duckdb,order history,37.210,0.717,true
duckdb,order history,37.220,0.292,true
duckdb,product page,37.230,1.314,true
duckdb,product page,37.240,1.638,true
duckdb,product page,37.250,1.749,true
duckdb,product page,37.260,0.774,true
duckdb,product page,37.270,0.955,true
duckdb,product page,37.280,1.282,true
duckdb,order history,37.290,0.634,true
duckdb,product page,37.300,31.178,true
duckdb,product page,37.310,0.816,true
duckdb,order history,37.320,0.675,true
duckdb,product page,37.330,2.671,true
duckdb,checkout,37.340,20.011,true
duckdb,order history,37.350,0.924,true
duckdb,order history,37.360,-0.000,true
duckdb,product page,37.370,2.277,true
duckdb,product page,37.380,2.325,true
duckdb,product page,37.390,1.216,true
duckdb,order history,37.400,0.581,true
duckdb,product page,37.410,1.625,true
duckdb,product page,37.420,1.861,true
duckdb,product page,37.430,0.943,true
duckdb,order history,37.440,0.430,true
duckdb,product page,37.450,1.580,true
duckdb,product page,37.460,1.495,true
duckdb,product page,37.470,4.557,true
duckdb,product page,37.480,0.821,true
duckdb,product page,37.490,1.032,true
duckdb,product page,37.500,4.974,true
duckdb,product page,37.510,1.606,true
duckdb,product page,37.520,1.781,true
duckdb,product page,37.530,1.009,true
duckdb,product page,37.540,1.203,true
duckdb,product page,37.550,1.498,true
duckdb,product page,37.560,1.543,true
duckdb,product page,37.570,1.830,true
duckdb,product page,37.580,1.163,true
duckdb,order history,37.590,9.834,true
duckdb,product page,37.600,1.607,true
duckdb,product page,37.610,1.928,true
duckdb,product page,37.620,1.150,true
duckdb,product page,37.630,1.348,true
duckdb,product page,37.640,1.473,true
duckdb,order history,37.650,0.868,true
duckdb,product page,37.660,2.046,true
duckdb,order history,37.670,0.418,true
duckdb,order history,37.680,0.376,true
duckdb,product page,37.690,1.320,true
duckdb,product page,37.700,1.715,true
duckdb,product page,37.710,2.028,true
duckdb,product page,37.720,1.159,true
duckdb,product page,37.730,1.587,true
duckdb,product page,37.740,1.884,true
duckdb,order history,37.750,0.973,true
duckdb,product page,37.760,1.141,true
