scenario,operation,second,latency_ms,ok
postgres,checkout,61.150,10.719,true
postgres,product page,61.160,0.969,true
postgres,product page,61.170,0.762,true
postgres,product page,61.180,0.883,true
postgres,product page,61.190,1.414,true
postgres,checkout,61.200,10.095,true
postgres,order history,61.210,-0.264,true
postgres,product page,61.220,0.697,true
postgres,product page,61.230,1.704,true
postgres,product page,61.240,0.572,true
postgres,product page,61.250,0.866,true
postgres,product page,61.260,0.894,true
postgres,product page,61.270,1.141,true
postgres,order history,61.280,-0.432,true
postgres,product page,61.290,0.677,true
postgres,product page,61.300,6.437,true
postgres,product page,61.310,3.119,true
postgres,order history,61.320,4.969,true
postgres,order history,61.330,0.996,true
postgres,order history,61.340,2.789,true
postgres,product page,61.350,8.511,true
postgres,product page,61.360,0.727,true
postgres,product page,61.370,4.976,true
postgres,product page,61.380,5.583,true
postgres,product page,61.390,2.274,true
postgres,order history,61.400,4.089,true
postgres,order history,61.410,0.471,true
postgres,product page,61.420,2.647,true
postgres,product page,61.430,1.228,true
postgres,product page,61.440,1.892,true
postgres,checkout,61.450,25.732,true
postgres,product page,61.460,0.687,true
postgres,order history,61.470,0.242,true
postgres,product page,61.480,4.555,true
postgres,product page,61.490,5.098,true
postgres,order history,61.500,1.215,true
postgres,product page,61.510,3.695,true
postgres,product page,61.520,3.789,true
postgres,product page,61.530,1.433,true
postgres,product page,61.540,2.292,true
postgres,product page,61.550,1.477,true
postgres,product page,61.560,4.029,true
postgres,product page,61.570,1.697,true
postgres,checkout,61.580,26.570,true
postgres,product page,61.590,0.934,true
postgres,product page,61.600,6.319,true
postgres,product page,61.610,1.599,true
postgres,product page,61.620,1.582,true
postgres,product page,61.630,0.733,true
postgres,product page,61.640,-0.101,true
postgres,product page,61.650,5.544,true
postgres,product page,61.660,1.066,true
postgres,product page,61.670,1.622,true
postgres,product page,61.680,1.462,true
postgres,product page,61.690,1.633,true
postgres,checkout,61.700,27.472,true
postgres,product page,61.710,4.023,true
postgres,order history,61.720,1.501,true
postgres,product page,61.730,4.032,true
postgres,product page,61.740,3.648,true
postgres,product page,61.750,6.377,true
postgres,order history,61.760,1.467,true
postgres,product page,61.770,1.448,true
postgres,product page,61.780,0.502,true
postgres,product page,61.790,0.535,true
postgres,order history,61.800,0.155,true
postgres,product page,61.810,1.060,true
postgres,product page,61.820,1.140,true
postgres,product page,61.830,1.605,true
postgres,product page,61.840,4.479,true
postgres,order history,61.850,-0.247,true
postgres,product page,61.860,1.354,true
postgres,product page,61.870,0.830,true
postgres,product page,61.880,5.178,true
postgres,product page,61.890,7.632,true
postgres,product page,61.900,3.250,true
postgres,product page,61.910,3.942,true
postgres,product page,61.920,2.521,true
postgres,product page,61.930,2.263,true
postgres,order history,61.940,0.112,true
postgres,product page,61.950,0.962,true
postgres,checkout,61.960,19.930,true
postgres,product page,61.970,9.819,true
postgres,product page,61.980,6.314,true
postgres,checkout,61.990,27.284,true
postgres,order history,62.000,0.046,true
postgres,product page,62.010,4.215,true
postgres,product page,62.020,1.106,true
postgres,product page,62.030,1.142,true
postgres,order history,62.040,0.523,true
postgres,product page,62.050,2.577,true
postgres,product page,62.060,0.304,true
postgres,product page,62.070,4.176,true
postgres,order history,62.080,4.981,true
postgres,order history,62.090,3.827,true
postgres,product page,62.100,0.946,true
postgres,product page,62.110,0.994,true
postgres,product page,62.120,1.410,true
postgres,product page,62.130,1.392,true
postgres,product page,62.140,0.385,true
postgres,checkout,62.150,16.569,true
postgres,product page,62.160,3.685,true
postgres,product page,62.170,2.487,true
postgres,product page,62.180,1.755,true
postgres,product page,62.190,1.312,true
postgres,product page,62.200,33.875,true
postgres,product page,62.210,4.137,true
postgres,product page,62.220,5.268,true
postgres,product page,62.230,0.538,true
postgres,product page,62.240,1.384,true
postgres,order history,62.250,0.699,true
postgres,product page,62.260,7.570,true
postgres,product page,62.270,1.170,true
postgres,product page,62.280,0.419,true
postgres,order history,62.290,-0.175,true
postgres,product page,62.300,0.564,true
postgres,order history,62.310,0.025,true
postgres,product page,62.320,0.859,true
postgres,product page,62.330,3.890,true
postgres,product page,62.340,1.465,true
postgres,product page,62.350,8.534,true
postgres,product page,62.360,3.483,true
postgres,product page,62.370,5.798,true
postgres,product page,62.380,0.580,true
postgres,product page,62.390,3.655,true
postgres,product page,62.400,1.420,true
postgres,product page,62.410,0.984,true
postgres,product page,62.420,3.166,true
postgres,product page,62.430,1.959,true
postgres,product page,62.440,4.828,true
postgres,checkout,62.450,23.036,true
postgres,product page,62.460,1.134,true
postgres,product page,62.470,2.636,true
postgres,product page,62.480,1.080,true
postgres,product page,62.490,1.092,true
postgres,product page,62.500,5.683,true
postgres,product page,62.510,0.278,true
postgres,product page,62.520,5.266,true
postgres,product page,62.530,0.543,true
postgres,order history,62.540,4.173,true
postgres,checkout,62.550,11.941,true
postgres,product page,62.560,1.010,true
postgres,checkout,62.570,23.579,true
postgres,product page,62.580,3.215,true
postgres,order history,62.590,-0.405,true
postgres,order history,62.600,-1.116,true
postgres,product page,62.610,3.483,true
postgres,product page,62.620,1.169,true
postgres,order history,62.630,0.319,true
postgres,order history,62.640,0.805,true
postgres,product page,62.650,1.212,true
postgres,order history,62.660,-0.286,true
postgres,product page,62.670,3.693,true
postgres,order history,62.680,4.752,true
postgres,product page,62.690,2.183,true
postgres,checkout,62.700,22.868,true
postgres,product page,62.710,1.365,true
postgres,checkout,62.720,20.050,true
postgres,product page,62.730,1.937,true
postgres,product page,62.740,0.371,true
postgres,product page,62.750,0.503,true
postgres,product page,62.760,0.835,true
postgres,product page,62.770,2.140,true
postgres,product page,62.780,4.923,true
postgres,product page,62.790,1.361,true
postgres,order history,62.800,-0.240,true
postgres,product page,62.810,3.834,true
postgres,product page,62.820,9.687,true
postgres,checkout,62.830,15.012,true
postgres,product page,62.840,6.571,true
postgres,product page,62.850,1.953,true
postgres,checkout,62.860,23.470,true
postgres,product page,62.870,3.303,true
postgres,product page,62.880,3.838,true
postgres,order history,62.890,-0.337,true
postgres,product page,62.900,0.835,true
postgres,product page,62.910,1.253,true
postgres,product page,62.920,3.060,true
postgres,order history,62.930,0.368,true
postgres,product page,62.940,1.181,true
postgres,product page,62.950,1.474,true
postgres,checkout,62.960,29.603,true
postgres,product page,62.970,3.406,true
postgres,product page,62.980,1.797,true
postgres,order history,62.990,0.314,true
postgres,product page,63.000,4.598,true
postgres,checkout,63.010,16.795,true
postgres,order history,63.020,-0.374,true
postgres,product page,63.030,3.701,true
postgres,product page,63.040,0.876,true
postgres,order history,63.050,0.050,true
postgres,product page,63.060,10.131,true
postgres,product page,63.070,2.573,true
postgres,product page,63.080,1.379,true
postgres,product page,63.090,1.967,true
postgres,product page,63.100,0.256,true
postgres,order history,63.110,-0.167,true
postgres,product page,63.120,3.033,true
postgres,product page,63.130,6.555,true
postgres,product page,63.140,0.802,true
postgres,product page,63.150,2.422,true
postgres,product page,63.160,10.496,true
postgres,product page,63.170,4.784,true
postgres,checkout,63.180,13.243,true
postgres,product page,63.190,4.509,true
postgres,product page,63.200,1.985,true
postgres,product page,63.210,5.427,true
postgres,product page,63.220,15.134,true
postgres,product page,63.230,5.162,true
postgres,product page,63.240,2.118,true
postgres,order history,63.250,0.607,true
postgres,product page,63.260,1.797,true
postgres,product page,63.270,10.511,true
postgres,product page,63.280,3.486,true
postgres,product page,63.290,2.787,true
postgres,product page,63.300,1.180,true
postgres,product page,63.310,1.249,true
postgres,order history,63.320,0.852,true
postgres,product page,63.330,0.665,true
postgres,product page,63.340,6.832,true
postgres,product page,63.350,1.182,true
postgres,product page,63.360,7.943,true
postgres,product page,63.370,1.788,true
postgres,product page,63.380,1.311,true
postgres,product page,63.390,6.212,true
postgres,product page,63.400,2.418,true
postgres,product page,63.410,4.947,true
postgres,product page,63.420,5.920,true
postgres,product page,63.430,7.505,true
postgres,product page,63.440,1.224,true
postgres,product page,63.450,5.734,true
postgres,product page,63.460,5.106,true
postgres,order history,63.470,0.638,true
postgres,product page,63.480,1.743,true
postgres,product page,63.490,5.258,true
postgres,order history,63.500,1.033,true
postgres,checkout,63.510,58.213,true
postgres,product page,63.520,5.176,true
postgres,checkout,63.530,75.421,true
postgres,order history,63.540,2.946,true
postgres,product page,63.550,2.577,true
postgres,product page,63.560,6.740,true
postgres,product page,63.570,15.097,true
postgres,product page,63.580,5.070,true
postgres,product page,63.590,5.238,true
postgres,product page,63.600,1.215,true
postgres,product page,63.610,1.401,true
postgres,order history,63.620,2.185,true
postgres,order history,63.630,-0.130,true
postgres,order history,63.640,2.250,true
postgres,product page,63.650,4.370,true
postgres,order history,63.660,0.833,true
postgres,checkout,63.670,11.982,true
postgres,order history,63.680,0.698,true
postgres,order history,63.690,0.566,true
postgres,product page,63.700,2.491,true
postgres,product page,63.710,0.257,true
postgres,product page,63.720,2.130,true
postgres,product page,63.730,0.524,true
postgres,order history,63.740,1.975,true
postgres,product page,63.750,3.996,true
postgres,product page,63.760,1.240,true
postgres,product page,63.770,1.114,true
postgres,product page,63.780,1.018,true
postgres,order history,63.790,3.471,true
postgres,order history,63.800,-0.164,true
postgres,order history,63.810,-0.057,true
postgres,product page,63.820,0.730,true
postgres,order history,63.830,0.334,true
postgres,product page,63.840,2.042,true
postgres,product page,63.850,1.760,true
postgres,product page,63.860,2.002,true
postgres,product page,63.870,0.935,true
postgres,order history,63.880,0.118,true
postgres,product page,63.890,2.217,true
postgres,order history,63.900,0.728,true
postgres,product page,63.910,3.030,true
postgres,product page,63.920,2.377,true
postgres,product page,63.930,1.261,true
postgres,product page,63.940,3.103,true
postgres,product page,63.950,0.535,true
postgres,product page,63.960,1.442,true
postgres,order history,63.970,0.791,true
postgres,product page,63.980,1.188,true
postgres,product page,63.990,1.264,true
postgres,order history,64.000,-0.260,true
postgres,product page,64.010,0.450,true
postgres,product page,64.020,10.649,true
postgres,product page,64.030,3.449,true
postgres,product page,64.040,5.802,true
postgres,product page,64.050,2.928,true
postgres,product page,64.060,1.302,true
postgres,order history,64.070,0.812,true
postgres,product page,64.080,2.430,true
postgres,product page,64.090,0.870,true
postgres,order history,64.100,0.401,true
postgres,product page,64.110,1.124,true
postgres,product page,64.120,1.459,true
postgres,product page,64.130,1.246,true
postgres,order history,64.140,0.089,true
postgres,product page,64.150,0.866,true
postgres,order history,64.160,0.368,true
postgres,product page,64.170,1.623,true
postgres,checkout,64.180,20.428,true
postgres,order history,64.190,-0.316,true
postgres,product page,64.200,3.105,true
postgres,product page,64.210,0.722,true
postgres,order history,64.220,0.374,true
postgres,product page,64.230,1.448,true
postgres,product page,64.240,1.392,true
postgres,product page,64.250,0.404,true
postgres,product page,64.260,1.431,true
